start_s,end_s,duration_s,class,confidence
1046.415,1046.42,0.005,silence,0.3564
1047.88,1047.885,0.005,vocal,0.373
1047.94,1047.945,0.005,silence,0.5323
1048.645,1048.675,0.03,vocal,0.9643
1049.75,1049.755,0.005,silence,0.3567
1050.69,1050.695,0.005,vocal,0.4179
1053.775,1053.78,0.005,silence,0.4749
1054.145,1054.15,0.005,silence,0.5891
1055.345,1055.365,0.02,other,0.7047
1055.42,1055.595,0.175,other,0.838
1055.66,1055.755,0.095,other,0.5348
1055.93,1055.935,0.005,silence,0.4521
1056.35,1056.675,0.325,other,0.997
1056.73,1056.775,0.045,other,0.8606
1056.87,1056.875,0.005,silence,0.3959
1062.625,1062.63,0.005,vocal,0.6925
1064.785,1064.795,0.01,vocal,0.8501
1068.94,1068.945,0.005,vocal,0.3852
1072.31,1072.315,0.005,silence,0.3733
1080.85,1080.855,0.005,silence,0.4485
1086.945,1086.95,0.005,vocal,0.6291
1087.405,1087.41,0.005,silence,0.3472
1115.43,1115.44,0.01,vocal,0.9573
1118.875,1118.905,0.03,vocal,0.9316
1135.51,1135.515,0.005,silence,0.4858
1139.185,1139.19,0.005,vocal,0.5422
1143.225,1143.265,0.04,vocal,0.6291
1143.355,1143.36,0.005,silence,0.3792
1145.385,1145.45,0.065,vocal,0.7016
1145.7,1145.705,0.005,vocal,0.4602
1148.51,1148.515,0.005,vocal,0.5879
1148.58,1148.585,0.005,silence,0.5506
1149.995,1150.12,0.125,vocal,0.6953
1150.73,1150.885,0.155,vocal,0.8438
1150.995,1151.0,0.005,vocal,0.6391
1156.855,1156.865,0.01,vocal,0.6526
1157.39,1157.425,0.035,vocal,0.8412
1157.985,1158.025,0.04,vocal,0.6007
1158.075,1158.08,0.005,vocal,0.4128
1159.24,1159.255,0.015,vocal,0.6569
1164.76,1164.765,0.005,vocal,0.4473
1164.905,1164.91,0.005,silence,0.3675
1169.185,1169.19,0.005,vocal,0.4212
1181.35,1181.375,0.025,vocal,0.6751
1181.705,1181.715,0.01,vocal,0.7072
1181.765,1181.77,0.005,vocal,0.4697
1181.97,1181.975,0.005,silence,0.4106
1182.02,1182.025,0.005,vocal,0.5362
1182.29,1182.315,0.025,vocal,0.5943
1182.46,1182.465,0.005,vocal,0.6728
1182.65,1182.695,0.045,vocal,0.3937
1184.145,1184.195,0.05,vocal,0.6138
1186.46,1186.465,0.005,silence,0.5094
1186.85,1186.855,0.005,vocal,0.6779
1187.0,1187.005,0.005,silence,0.404
1187.42,1187.43,0.01,vocal,0.6841
1188.805,1188.81,0.005,silence,0.3035
1189.53,1189.535,0.005,vocal,0.6586
1189.68,1189.685,0.005,vocal,0.5976
1189.795,1189.81,0.015,vocal,0.8809
1190.44,1190.455,0.015,vocal,0.9222
1191.8,1191.82,0.02,vocal,0.9036
1192.405,1192.48,0.075,vocal,0.7774
1192.53,1192.535,0.005,vocal,0.4859
1192.6,1192.62,0.02,vocal,0.9066
1192.74,1192.965,0.225,vocal,0.8915
1193.02,1193.1,0.08,vocal,0.8044
1193.2,1193.225,0.025,vocal,0.7789
1193.345,1193.35,0.005,vocal,0.4608
1193.415,1193.445,0.03,vocal,0.8608
1193.55,1193.6,0.05,vocal,0.8001
1193.715,1193.755,0.04,vocal,0.9215
1193.815,1193.84,0.025,vocal,0.8652
1193.93,1193.935,0.005,vocal,0.3607
1194.015,1194.4,0.385,vocal,0.9137
1194.47,1194.72,0.25,vocal,0.7825
1194.77,1194.82,0.05,vocal,0.9287
1194.9,1195.055,0.155,vocal,0.9622
1195.14,1195.19,0.05,vocal,0.968
1195.245,1195.355,0.11,vocal,0.9303
1195.4,1195.415,0.015,vocal,0.9503
1195.485,1195.49,0.005,vocal,0.5752
1196.46,1196.465,0.005,vocal,0.5345
1196.63,1196.635,0.005,vocal,0.4328
1197.735,1197.74,0.005,vocal,0.4225
1199.415,1199.42,0.005,silence,0.2983
1199.475,1199.48,0.005,vocal,0.4339
1199.78,1199.785,0.005,vocal,0.5542
1200.015,1200.08,0.065,vocal,0.63
1200.465,1200.47,0.005,vocal,0.4776
1200.89,1200.895,0.005,vocal,0.7831
1201.05,1201.055,0.005,vocal,0.4596
1201.1,1201.105,0.005,vocal,0.5704
1201.345,1201.555,0.21,vocal,0.5321
1201.68,1201.775,0.095,vocal,0.6405
1201.84,1201.845,0.005,vocal,0.6914
1202.12,1202.125,0.005,vocal,0.4532
1202.22,1202.245,0.025,vocal,0.671
1202.44,1202.455,0.015,click,0.4151
1202.5,1202.525,0.025,vocal,0.3234
1202.66,1202.665,0.005,silence,0.6038
1202.75,1202.82,0.07,vocal,0.5966
1202.965,1202.97,0.005,vocal,0.5405
1203.165,1203.17,0.005,vocal,0.4738
1203.22,1203.225,0.005,vocal,0.4748
1203.4,1203.405,0.005,vocal,0.4472
1203.745,1203.75,0.005,vocal,0.5326
1204.725,1204.73,0.005,silence,0.5113
1206.14,1206.145,0.005,vocal,0.5191
1208.43,1208.435,0.005,vocal,0.7231
1209.25,1209.26,0.01,vocal,0.2936
1226.135,1226.14,0.005,vocal,0.3627
1232.67,1232.675,0.005,silence,0.505
1255.33,1255.36,0.03,other,0.6483
1275.185,1275.195,0.01,vocal,0.9524
1286.865,1286.87,0.005,vocal,0.512
