start_s,end_s,duration_s,class,confidence
151.87,151.875,0.005,click,0.794
152.115,152.14,0.025,water,0.6636
152.215,152.24,0.025,water,0.7115
152.295,152.3,0.005,click,0.9444
152.535,152.6,0.065,vocal,0.8448
152.695,152.74,0.045,water,0.4776
152.815,152.86,0.045,vocal,0.5412
152.915,152.96,0.045,vocal,0.5932
153.035,153.22,0.185,silence,0.5718
153.275,153.28,0.005,click,0.8826
153.335,153.66,0.325,silence,0.6269
153.735,154.235,0.5,other,0.8228
154.235,154.735,0.5,silence,0.7962
154.735,154.96,0.225,other,0.6965
155.035,155.32,0.285,silence,0.6525
155.415,155.42,0.005,click,0.8963
155.555,155.64,0.085,vocal,0.7228
155.825,155.83,0.005,click,0.8153
155.91,156.035,0.125,vocal,0.4195
156.13,156.155,0.025,water,0.5639
156.31,156.315,0.005,click,0.901
156.39,156.415,0.025,vocal,0.4542
156.47,156.475,0.005,click,0.9351
156.53,156.575,0.045,water,0.5181
156.65,156.755,0.105,vocal,0.6085
156.85,156.855,0.005,click,0.8619
156.93,156.935,0.005,click,0.8886
157.05,157.135,0.085,vocal,0.7425
157.19,157.375,0.185,silence,0.459
157.45,157.555,0.105,vocal,0.6291
157.61,157.615,0.005,click,0.8986
157.69,157.695,0.005,click,0.8615
157.85,157.855,0.005,click,0.8996
157.95,158.055,0.105,vocal,0.676
158.15,158.395,0.245,silence,0.5365
158.45,158.515,0.065,vocal,0.8054
158.57,158.895,0.325,silence,0.6422
158.97,158.995,0.025,water,0.639
159.05,159.135,0.085,vocal,0.762
159.41,159.45,0.04,vocal,0.5966
159.545,159.575,0.03,water,0.7745
159.765,159.81,0.045,water,0.4559
159.945,159.97,0.025,water,0.6764
160.085,160.15,0.065,vocal,0.9198
160.205,160.33,0.125,vocal,0.4683
160.385,160.41,0.025,water,0.7897
160.465,160.75,0.285,other,0.518
160.825,161.09,0.265,silence,0.6083
161.245,161.29,0.045,water,0.5347
161.345,161.53,0.185,silence,0.4243
161.605,161.67,0.065,vocal,0.7053
161.725,162.01,0.285,silence,0.6707
162.085,162.09,0.005,click,0.8942
162.145,162.21,0.065,vocal,0.755
162.305,162.31,0.005,click,0.896
162.365,162.41,0.045,water,0.6563
162.485,162.53,0.045,vocal,0.6311
162.585,162.67,0.085,vocal,0.8306
163.005,163.01,0.005,click,0.8594
163.165,163.17,0.005,click,0.9052
163.48,163.525,0.045,water,0.6187
163.88,163.925,0.045,water,0.4821
164.0,164.005,0.005,click,0.9036
164.1,164.105,0.005,click,0.8539
164.22,164.385,0.165,silence,0.3786
164.54,164.585,0.045,vocal,0.4577
164.64,165.14,0.5,silence,0.5497
165.14,165.64,0.5,silence,0.7803
165.64,166.14,0.5,silence,0.5575
166.14,166.305,0.165,silence,0.3697
166.42,166.745,0.325,silence,0.6592
166.8,166.805,0.005,click,0.8247
166.88,167.085,0.205,other,0.6207
167.18,167.185,0.005,click,0.9024
167.735,167.745,0.01,water,0.6283
167.975,167.98,0.005,click,0.8891
168.155,168.34,0.185,silence,0.6119
168.395,168.4,0.005,click,0.889
168.535,168.66,0.125,vocal,0.4584
168.935,168.96,0.025,water,0.5957
169.015,169.06,0.045,water,0.514
169.315,169.44,0.125,vocal,0.4775
169.495,169.52,0.025,water,0.6783
169.635,169.96,0.325,other,0.4784
170.015,170.515,0.5,silence,0.84
170.515,171.015,0.5,other,0.4942
171.015,171.18,0.165,silence,0.3295
171.235,171.48,0.245,silence,0.4433
171.615,171.82,0.205,other,0.4377
171.91,171.915,0.005,click,0.9186
172.09,172.095,0.005,click,0.9406
172.27,172.275,0.005,click,0.8639
172.39,172.415,0.025,water,0.7873
172.47,172.475,0.005,click,0.8949
172.53,172.555,0.025,water,0.6229
172.83,172.895,0.065,vocal,0.7301
173.03,173.035,0.005,click,0.9016
173.19,173.295,0.105,vocal,0.6642
173.35,173.455,0.105,vocal,0.5971
173.61,173.735,0.125,other,0.4288
173.91,173.995,0.085,vocal,0.6461
174.05,174.055,0.005,click,0.8911
174.17,174.255,0.085,vocal,0.815
174.31,174.315,0.005,click,0.9127
174.41,174.655,0.245,silence,0.6126
174.71,174.775,0.065,vocal,0.6956
174.83,175.035,0.205,other,0.6112
175.11,175.61,0.5,silence,0.7425
175.61,175.835,0.225,other,0.5403
175.91,176.255,0.345,silence,0.5479
176.33,176.575,0.245,silence,0.6102
176.81,177.035,0.225,silence,0.47
177.205,177.21,0.005,click,0.8845
177.285,177.41,0.125,vocal,0.4578
177.605,177.75,0.145,vocal,0.3729
177.805,177.81,0.005,click,0.8916
177.885,178.01,0.125,vocal,0.5447
178.065,178.15,0.085,vocal,0.7594
178.245,178.65,0.405,silence,0.6465
178.745,179.17,0.425,silence,0.5077
179.245,179.41,0.165,other,0.9147
179.465,179.81,0.345,silence,0.578
179.865,179.87,0.005,click,0.8712
179.945,179.95,0.005,click,0.8989
180.045,180.21,0.165,other,0.4698
180.265,180.27,0.005,click,0.8796
180.385,180.47,0.085,vocal,0.7446
180.525,180.55,0.025,water,0.7162
180.645,180.69,0.045,vocal,0.7263
180.745,180.83,0.085,vocal,0.837
180.885,180.93,0.045,vocal,0.5164
180.985,181.07,0.085,vocal,0.7279
181.125,181.19,0.065,vocal,0.9204
181.305,181.49,0.185,other,0.4082
181.565,181.57,0.005,click,0.8968
181.665,181.69,0.025,water,0.6764
181.785,181.87,0.085,vocal,0.8314
181.945,181.95,0.005,click,0.9034
182.58,182.585,0.005,click,0.9473
182.68,182.685,0.005,click,0.9018
182.74,182.745,0.005,click,0.8783
182.94,183.005,0.065,vocal,0.8231
183.06,183.085,0.025,water,0.7723
183.14,183.145,0.005,click,0.948
183.2,183.305,0.105,vocal,0.615
183.38,183.425,0.045,water,0.5424
183.48,183.645,0.165,other,0.4598
183.7,184.2,0.5,silence,0.8475
184.2,184.485,0.285,other,0.6263
184.54,185.04,0.5,silence,0.7838
185.04,185.54,0.5,silence,0.818
185.54,186.04,0.5,silence,0.7258
186.04,186.54,0.5,silence,0.6361
186.54,186.585,0.045,water,0.5682
186.64,186.785,0.145,other,0.3554
186.88,186.885,0.005,click,0.868
186.98,187.105,0.125,other,0.4131
187.18,187.185,0.005,click,0.8496
187.42,187.425,0.005,click,0.9203
187.815,187.82,0.005,click,0.8224
187.875,187.925,0.05,water,0.6785
188.355,188.4,0.045,vocal,0.4305
188.455,188.52,0.065,vocal,0.6909
188.615,188.62,0.005,click,0.918
188.835,188.84,0.005,click,0.9069
188.915,189.0,0.085,vocal,0.6315
189.055,189.1,0.045,water,0.5599
189.155,189.16,0.005,click,0.9133
189.215,189.32,0.105,vocal,0.4947
189.375,189.76,0.385,other,0.7986
189.815,190.22,0.405,silence,0.5903
190.295,190.795,0.5,silence,0.8031
190.795,190.84,0.045,vocal,0.5101
190.995,191.24,0.245,silence,0.5112
191.315,191.44,0.125,vocal,0.4411
191.495,191.9,0.405,silence,0.6631
191.995,192.22,0.225,other,0.5881
192.275,192.775,0.5,silence,0.5846
192.775,193.06,0.285,silence,0.6161
193.135,193.54,0.405,silence,0.6707
193.615,193.62,0.005,click,0.9127
193.815,193.82,0.005,click,0.8237
194.035,194.04,0.005,click,0.8865
194.29,194.38,0.09,vocal,0.7814
194.45,194.455,0.005,click,0.9008
194.61,194.815,0.205,silence,0.5002
194.99,195.035,0.045,water,0.5651
195.09,195.235,0.145,other,0.4711
195.37,195.655,0.285,silence,0.5967
195.71,195.835,0.125,vocal,0.3786
195.89,196.055,0.165,vocal,0.3652
196.19,196.295,0.105,vocal,0.6233
196.37,196.415,0.045,vocal,0.6099
196.47,196.495,0.025,water,0.7699
196.63,196.755,0.125,vocal,0.4277
196.81,196.835,0.025,water,0.5949
196.91,197.235,0.325,other,0.5003
197.41,197.595,0.185,silence,0.4293
197.65,197.655,0.005,click,0.8759
197.79,198.115,0.325,other,0.4836
198.19,198.215,0.025,water,0.8303
198.31,198.495,0.185,silence,0.4035
198.63,198.635,0.005,click,0.876
198.71,198.855,0.145,other,0.5015
198.91,198.915,0.005,click,0.8975
199.265,199.27,0.005,click,0.8332
199.645,199.69,0.045,vocal,0.4373
199.765,199.79,0.025,water,0.6963
199.845,199.89,0.045,water,0.4297
200.165,200.31,0.145,vocal,0.3931
200.365,200.37,0.005,click,0.8755
200.465,200.53,0.065,vocal,0.6981
200.585,200.81,0.225,other,0.4523
200.905,201.17,0.265,silence,0.5038
201.245,201.745,0.5,silence,0.4795
201.745,202.245,0.5,silence,0.5378
202.245,202.55,0.305,silence,0.6208
202.605,202.69,0.085,vocal,0.7178
202.745,202.93,0.185,silence,0.4502
202.985,202.99,0.005,click,0.917
203.185,203.39,0.205,silence,0.4762
203.465,203.53,0.065,vocal,0.7916
203.685,203.71,0.025,water,0.7977
203.885,203.89,0.005,click,0.8915
203.945,204.03,0.085,vocal,0.852
204.125,204.13,0.005,click,0.8932
204.3,204.305,0.005,click,0.8984
204.365,204.385,0.02,vocal,0.4594
204.52,204.525,0.005,click,0.8699
204.64,204.645,0.005,click,0.9063
204.72,204.79,0.07,other,0.4546
204.84,204.845,0.005,click,0.8763
204.92,204.925,0.005,click,0.9005
205.0,205.5,0.5,other,0.7193
205.5,205.685,0.185,silence,0.4836
205.74,205.745,0.005,click,0.934
205.8,206.045,0.245,silence,0.4617
206.14,206.64,0.5,silence,0.7214
206.64,206.805,0.165,other,0.365
206.96,207.105,0.145,vocal,0.3981
207.36,207.405,0.045,vocal,0.4204
207.46,207.545,0.085,vocal,0.7735
207.68,207.685,0.005,click,0.88
207.78,207.785,0.005,click,0.8992
207.84,207.845,0.005,click,0.8906
208.16,208.165,0.005,click,0.875
208.615,208.62,0.005,click,0.8819
208.695,208.7,0.005,click,0.8762
208.915,208.94,0.025,water,0.7976
208.995,209.02,0.025,water,0.6467
209.075,209.08,0.005,click,0.8882
209.175,209.18,0.005,click,0.9101
209.275,209.48,0.205,other,0.4496
209.575,209.62,0.045,water,0.5866
209.675,209.9,0.225,other,0.4319
209.995,210.34,0.345,silence,0.5534
210.395,210.74,0.345,silence,0.5595
210.795,211.12,0.325,other,0.5585
211.195,211.24,0.045,vocal,0.4301
211.295,211.42,0.125,other,0.399
211.475,211.56,0.085,vocal,0.6782
211.615,211.68,0.065,vocal,0.8354
211.735,211.74,0.005,click,0.8925
211.93,211.935,0.005,click,0.9197
212.09,212.095,0.005,click,0.8912
212.51,212.555,0.045,water,0.5168
212.65,212.695,0.045,water,0.641
212.85,213.095,0.245,silence,0.4606
213.25,213.515,0.265,silence,0.6798
213.75,213.855,0.105,vocal,0.6782
213.91,213.915,0.005,click,0.9113
214.01,214.015,0.005,click,0.8869
214.11,214.115,0.005,click,0.8785
214.27,214.315,0.045,water,0.7306
214.41,214.435,0.025,water,0.7291
214.65,214.675,0.025,water,0.5658
214.75,214.755,0.005,click,0.8448
214.85,214.855,0.005,click,0.8215
215.09,215.095,0.005,click,0.8818
215.665,215.71,0.045,water,0.6283
215.785,215.79,0.005,click,0.9229
216.045,216.15,0.105,vocal,0.7053
216.225,216.23,0.005,click,0.9046
216.305,216.31,0.005,click,0.875
216.465,216.51,0.045,water,0.5481
216.585,216.635,0.05,water,0.6385
216.805,216.93,0.125,vocal,0.4722
216.985,217.11,0.125,other,0.4253
217.185,217.685,0.5,silence,0.7059
217.685,217.71,0.025,water,0.6874
217.785,217.79,0.005,click,0.8742
217.845,217.89,0.045,vocal,0.5222
217.96,217.965,0.005,click,0.8532
218.06,218.07,0.01,click,0.544
218.2,218.225,0.025,vocal,0.5132
218.3,218.345,0.045,water,0.5936
218.4,218.405,0.005,click,0.873
218.56,218.625,0.065,vocal,0.8378
218.68,218.785,0.105,vocal,0.5961
218.94,218.945,0.005,click,0.8476
219.04,219.145,0.105,vocal,0.6391
219.28,219.305,0.025,water,0.7409
219.38,219.485,0.105,vocal,0.5717
219.64,219.645,0.005,click,0.8578
219.7,219.745,0.045,vocal,0.7252
219.82,219.845,0.025,water,0.7289
219.94,219.945,0.005,click,0.8825
220.1,220.285,0.185,silence,0.3873
220.38,220.385,0.005,click,0.8872
220.5,220.545,0.045,water,0.4449
220.62,220.625,0.005,click,0.8894
220.9,220.905,0.005,click,0.8598
221.295,221.32,0.025,water,0.5742
221.375,221.38,0.005,click,0.9098
221.595,222.095,0.5,other,0.6222
222.095,222.24,0.145,other,0.5096
222.315,222.72,0.405,silence,0.6547
222.775,223.02,0.245,silence,0.5248
223.155,223.54,0.385,silence,0.6919
223.595,223.6,0.005,click,0.8574
223.655,223.66,0.005,click,0.8926
223.735,223.92,0.185,silence,0.4075
224.015,224.02,0.005,click,0.905
224.075,224.34,0.265,silence,0.5095
225.03,225.055,0.025,water,0.5097
225.25,225.255,0.005,click,0.8485
225.43,225.455,0.025,water,0.6836
225.61,225.635,0.025,water,0.5435
225.69,225.695,0.005,click,0.8767
225.75,225.755,0.005,click,0.8733
225.81,225.815,0.005,click,0.8965
226.13,226.215,0.085,vocal,0.8242
226.43,226.635,0.205,other,0.4294
226.79,226.835,0.045,vocal,0.552
226.89,227.015,0.125,vocal,0.5145
227.21,227.375,0.165,silence,0.4102
227.45,227.455,0.005,click,0.8854
227.61,227.655,0.045,water,0.4674
227.905,227.93,0.025,water,0.854
228.025,228.19,0.165,other,0.375
228.305,228.51,0.205,silence,0.5005
228.585,229.01,0.425,silence,0.5907
229.105,229.27,0.165,other,0.3722
229.385,229.39,0.005,click,0.9092
229.545,229.67,0.125,vocal,0.3704
229.725,229.73,0.005,click,0.8415
229.945,230.07,0.125,other,0.3671
230.345,230.41,0.065,vocal,0.8672
230.545,230.55,0.005,click,0.8712
230.725,230.77,0.045,vocal,0.4796
231.46,231.465,0.005,click,0.8736
231.52,231.525,0.005,click,0.8617
231.66,231.665,0.005,click,0.8283
231.88,232.045,0.165,other,0.4097
232.18,232.68,0.5,silence,0.8404
232.68,232.845,0.165,other,0.3935
232.9,232.905,0.005,click,0.8861
232.96,233.265,0.305,silence,0.4665
233.34,233.685,0.345,silence,0.6735
233.76,234.025,0.265,silence,0.4854
234.275,234.285,0.01,click,0.875
234.38,234.385,0.005,click,0.8887
234.48,234.485,0.005,click,0.8822
234.955,234.96,0.005,click,0.9014
235.015,235.16,0.145,other,0.4021
235.375,235.52,0.145,other,0.5468
235.715,235.78,0.065,vocal,0.9038
235.855,236.0,0.145,vocal,0.3627
236.075,236.14,0.065,vocal,0.5732
236.235,236.3,0.065,vocal,0.8391
236.515,236.54,0.025,water,0.65
236.595,236.64,0.045,water,0.5193
236.695,236.72,0.025,water,0.6467
236.875,237.1,0.225,silence,0.4589
237.255,237.4,0.145,other,0.5425
237.67,237.775,0.105,vocal,0.6448
237.91,237.915,0.005,click,0.9107
237.97,238.235,0.265,silence,0.6327
238.3,238.635,0.335,other,0.5089
238.69,238.715,0.025,click,0.3553
238.77,239.27,0.5,silence,0.725
239.27,239.275,0.005,click,0.8853
239.33,239.415,0.085,vocal,0.8454
239.51,239.515,0.005,click,0.8901
239.59,239.755,0.165,other,0.496
239.87,239.895,0.025,water,0.7032
240.05,240.075,0.025,water,0.694
240.15,240.155,0.005,click,0.9031
240.41,240.415,0.005,click,0.9037
241.085,241.09,0.005,click,0.8974
241.165,241.17,0.005,click,0.8888
241.245,241.33,0.085,vocal,0.6793
241.465,241.47,0.005,click,0.8614
241.565,241.61,0.045,vocal,0.7208
241.665,241.67,0.005,click,0.88
241.845,242.09,0.245,silence,0.5242
242.205,242.53,0.325,other,0.6224
242.585,242.59,0.005,click,0.8655
242.645,242.93,0.285,silence,0.6116
242.985,242.99,0.005,click,0.8788
243.045,243.17,0.125,other,0.4272
243.225,243.27,0.045,vocal,0.6631
243.365,243.39,0.025,water,0.6223
243.465,243.625,0.16,other,0.3989
243.705,243.71,0.005,click,0.8832
243.84,243.845,0.005,click,0.9024
244.0,244.085,0.085,vocal,0.748
244.16,244.165,0.005,click,0.8788
244.22,244.485,0.265,silence,0.476
244.54,244.545,0.005,click,0.9213
244.66,244.845,0.185,silence,0.4218
245.0,245.045,0.045,water,0.5347
245.1,245.205,0.105,vocal,0.608
245.26,245.265,0.005,click,0.8944
245.48,245.545,0.065,vocal,0.8284
245.6,245.665,0.065,vocal,0.6118
245.72,245.725,0.005,click,0.8796
245.9,245.965,0.065,vocal,0.5847
246.04,246.045,0.005,click,0.8887
246.715,246.72,0.005,click,0.8367
246.855,246.86,0.005,click,0.8796
246.915,246.92,0.005,click,0.8733
247.135,247.24,0.105,vocal,0.517
247.355,247.42,0.065,vocal,0.8261
247.475,247.56,0.085,vocal,0.6889
247.615,247.62,0.005,click,0.9235
247.735,247.76,0.025,water,0.8031
247.815,247.94,0.125,vocal,0.6108
247.995,248.0,0.005,click,0.8793
248.095,248.32,0.225,other,0.5285
248.375,248.72,0.345,silence,0.71
248.775,249.06,0.285,other,0.6933
249.115,249.12,0.005,click,0.855
249.175,249.18,0.005,click,0.9195
249.315,249.34,0.025,water,0.7681
249.47,249.475,0.005,click,0.8672
249.73,249.735,0.005,click,0.8848
249.79,249.835,0.045,water,0.4655
250.13,250.275,0.145,other,0.4378
250.45,250.735,0.285,silence,0.5511
250.81,250.975,0.165,silence,0.3637
251.05,251.055,0.005,click,0.8767
251.17,251.255,0.085,vocal,0.7931
251.31,251.395,0.085,vocal,0.8575
251.45,251.455,0.005,click,0.9156
251.51,251.515,0.005,click,0.8883
251.59,251.675,0.085,vocal,0.7727
251.75,251.755,0.005,click,0.8766
252.085,252.09,0.005,click,0.9187
252.165,252.17,0.005,click,0.9139
252.385,252.41,0.025,water,0.6803
252.465,252.65,0.185,other,0.7876
252.725,252.73,0.005,click,0.8435
252.785,253.03,0.245,other,0.5767
253.085,253.585,0.5,silence,0.5529
253.585,253.81,0.225,other,0.5475
253.865,254.21,0.345,silence,0.5062
254.285,254.35,0.065,vocal,0.7951
254.405,254.43,0.025,water,0.755
254.505,254.51,0.005,click,0.8807
254.68,254.705,0.025,water,0.9054
254.78,254.805,0.025,water,0.7389
254.86,254.865,0.005,click,0.8194
255.06,255.265,0.205,other,0.6227
255.32,255.325,0.005,click,0.9005
255.46,255.645,0.185,silence,0.4104
255.76,256.065,0.305,other,0.7015
256.16,256.345,0.185,silence,0.4763
256.48,256.485,0.005,click,0.8357
256.58,256.765,0.185,silence,0.4539
256.92,256.925,0.005,click,0.8735
257.035,257.045,0.01,water,0.5254
257.12,257.125,0.005,click,0.8924
257.18,257.185,0.005,click,0.8426
257.235,257.24,0.005,click,0.9065
257.315,257.38,0.065,vocal,0.9077
257.635,257.84,0.205,other,0.5765
257.895,257.96,0.065,vocal,0.771
258.035,258.535,0.5,silence,0.6479
258.535,258.64,0.105,vocal,0.5262
258.695,259.1,0.405,silence,0.4914
259.175,259.18,0.005,click,0.8767
259.255,259.4,0.145,other,0.4045
259.475,259.48,0.005,click,0.8756
259.595,259.6,0.005,click,0.8835
259.655,259.68,0.025,water,0.7843
259.94,259.995,0.055,water,0.3591
260.49,260.495,0.005,click,0.8813
260.81,260.835,0.025,water,0.8925
261.05,261.055,0.005,click,0.8543
261.14,261.315,0.175,other,0.5769
261.37,261.375,0.005,click,0.896
261.43,261.635,0.205,other,0.7433
261.69,261.775,0.085,vocal,0.6597
261.83,262.135,0.305,silence,0.4715
262.21,262.215,0.005,click,0.8416
262.27,262.77,0.5,silence,0.819
262.77,263.015,0.245,other,0.4593
263.07,263.075,0.005,click,0.8965
263.21,263.215,0.005,click,0.8601
263.585,263.59,0.005,click,0.9067
263.645,263.65,0.005,click,0.8807
264.065,264.13,0.065,vocal,0.859
264.205,264.21,0.005,click,0.8909
264.265,264.41,0.145,other,0.3866
264.505,264.57,0.065,vocal,0.778
264.665,264.87,0.205,other,0.4108
265.025,265.03,0.005,click,0.8821
265.085,265.09,0.005,click,0.8704
265.145,265.23,0.085,vocal,0.8079
265.325,265.33,0.005,click,0.9283
265.465,265.47,0.005,click,0.8653
265.525,265.53,0.005,click,0.8801
265.765,265.91,0.145,vocal,0.4693
265.965,265.97,0.005,click,0.9115
266.025,266.21,0.185,silence,0.5066
266.265,266.27,0.005,click,0.8736
266.345,266.845,0.5,silence,0.7128
266.845,267.01,0.165,other,0.5421
267.065,267.33,0.265,silence,0.6234
267.505,267.51,0.005,click,0.8912
267.565,267.71,0.145,other,0.5872
268.045,268.085,0.04,vocal,0.4885
268.42,268.465,0.045,water,0.6004
268.54,268.565,0.025,water,0.6555
268.84,269.065,0.225,other,0.5135
269.2,269.205,0.005,click,0.8981
269.34,269.525,0.185,silence,0.4279
269.6,269.745,0.145,other,0.4876
269.8,269.925,0.125,other,0.4821
270.02,270.025,0.005,click,0.9013
270.2,270.265,0.065,vocal,0.7656
270.32,270.365,0.045,water,0.4218
270.44,270.465,0.025,water,0.6701
270.58,270.585,0.005,click,0.8475
270.64,270.645,0.005,click,0.8968
270.72,270.725,0.005,click,0.9124
270.82,270.825,0.005,click,0.8906
271.0,271.165,0.165,silence,0.3942
271.22,271.225,0.005,click,0.8732
271.3,271.305,0.005,click,0.8874
271.36,271.445,0.085,vocal,0.8503
271.56,271.645,0.085,vocal,0.6551
271.7,271.905,0.205,other,0.4245
271.96,272.46,0.5,silence,0.8172
272.46,272.665,0.205,other,0.4166
272.72,272.785,0.065,vocal,0.5669
272.84,273.125,0.285,other,0.4502
273.28,273.285,0.005,click,0.8673
273.42,273.505,0.085,vocal,0.7306
273.755,273.845,0.09,vocal,0.8231
273.9,273.905,0.005,click,0.8682
274.115,274.18,0.065,vocal,0.8452
274.235,274.24,0.005,click,0.917
274.515,274.66,0.145,vocal,0.4251
274.835,274.84,0.005,click,0.8803
274.995,275.08,0.085,vocal,0.8189
275.255,275.26,0.005,click,0.8501
275.315,275.6,0.285,silence,0.5624
275.695,275.7,0.005,click,0.8891
275.755,276.14,0.385,other,0.5131
276.195,276.695,0.5,silence,0.7814
276.695,276.7,0.005,click,0.9207
276.775,277.06,0.285,silence,0.4794
277.115,277.16,0.045,vocal,0.5276
277.215,277.48,0.265,silence,0.568
277.555,277.56,0.005,click,0.8595
277.615,277.8,0.185,silence,0.4663
278.055,278.24,0.185,silence,0.4439
278.295,278.36,0.065,vocal,0.8312
278.415,278.56,0.145,vocal,0.5352
278.715,278.72,0.005,click,0.9008
278.835,278.94,0.105,vocal,0.6287
279.095,279.1,0.005,click,0.8795
279.215,279.3,0.085,vocal,0.7051
279.355,279.38,0.025,water,0.5068
279.535,279.58,0.045,vocal,0.455
279.635,279.72,0.085,vocal,0.6971
279.895,279.94,0.045,vocal,0.4451
280.035,280.115,0.08,vocal,0.6755
280.235,280.24,0.005,click,0.8772
280.355,280.435,0.08,vocal,0.7651
280.495,280.515,0.02,water,0.459
280.65,280.655,0.005,click,0.9308
280.75,280.835,0.085,vocal,0.4992
280.91,280.915,0.005,click,0.8891
281.05,281.075,0.025,water,0.785
281.13,281.295,0.165,other,0.4355
281.43,281.655,0.225,other,0.4697
281.71,281.775,0.065,vocal,0.6871
281.85,281.875,0.025,water,0.6998
281.93,281.955,0.025,water,0.6281
282.01,282.055,0.045,water,0.4921
282.11,282.155,0.045,vocal,0.6411
282.23,282.475,0.245,silence,0.4753
282.63,282.915,0.285,other,0.5788
282.97,283.035,0.065,vocal,0.7625
